package,version,license,module,vendored,downloaded_at_build,distribution_method,usage_method,comments,license_link,download_location,provenance,repo_modules
setuptools,82.0.1,MIT,Spatial AI Data Utils,Provided as part of sample dockerfile,Yes,,,,https://github.com/pypa/setuptools/blob/v82.0.1/LICENSE,,submission,libs/analytics/spatialai-data-utils
shapely,2.0.7,BSD (any variant),Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/shapely/shapely/blob/2.0.7/LICENSE.txt,,submission,libs/analytics/spatialai-data-utils
sympy,1.14.0,BSD (any variant),Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/sympy/sympy/blob/sympy-1.14.0/LICENSE,,submission,libs/analytics/spatialai-data-utils
tabulate,0.9.0,MIT,Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/astanin/python-tabulate/blob/v0.9.0/LICENSE,,submission,libs/analytics/spatialai-data-utils
termcolor,3.3.0,MIT,Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/termcolor/termcolor/blob/3.3.0/COPYING.txt,,submission,libs/analytics/spatialai-data-utils
threadpoolctl,3.6.0,BSD (any variant),Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/joblib/threadpoolctl/blob/3.6.0/LICENSE,,submission,libs/analytics/spatialai-data-utils
torch,2.10.0,BSD (any variant),Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/pytorch/pytorch/blob/v2.10.0/LICENSE,,submission,libs/analytics/spatialai-data-utils
tqdm,4.67.1,More than one license (Please specify in Comments),Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,MPL-2.0 AND MIT.,https://github.com/tqdm/tqdm/blob/v4.67.1/LICENCE,,submission,libs/analytics/spatialai-data-utils
TrackEval,source snapshot of 1.3.0,MIT,Spatial AI Data Utils,"Yes, within pip wheel",No,,,Vendored source snapshot for HOTA evaluation,https://github.com/kovalp/TrackEval/blob/1.3.0/LICENSE,,submission,libs/analytics/spatialai-data-utils
triton,3.6.0,MIT,Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/triton-lang/triton/blob/v3.6.0/LICENSE,,submission,libs/analytics/spatialai-data-utils
tzdata,2026.2,Apache 2.0,Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/python/tzdata/blob/2026.2/LICENSE,,submission,libs/analytics/spatialai-data-utils
wheel,0.47.0,MIT,Spatial AI Data Utils,Provided as part of sample dockerfile,Yes,,,,https://github.com/pypa/wheel/blob/0.47.0/LICENSE.txt,,submission,libs/analytics/spatialai-data-utils
xmltodict,1.0.4,MIT,Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/martinblech/xmltodict/blob/v1.0.4/LICENSE,,submission,libs/analytics/spatialai-data-utils
yacs,0.1.8,Apache 2.0,Spatial AI Data Utils,"Yes, within pip wheel",Yes,,,,https://github.com/rbgirshick/yacs/blob/v0.1.8/LICENSE,,submission,libs/analytics/spatialai-data-utils
cuda-bindings,12.9.4,Other (Please describe in Comments),Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,NVIDIA Software License (LicenseRef-NVIDIA-SOFTWARE-LICENSE),https://github.com/NVIDIA/cuda-python/tree/v12.9.4,,submission,libs/analytics/spatialai-data-utils
nvidia-cublas-cu12,12.8.4.1,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/dc/61/e24b560ab2e2eaeb3c839129175fb330dfcfc29e5203196e5541a4c44682/nvidia_cublas_cu12-12.8.4.1-py3-none-manylinux_2_27_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cuda-cupti-cu12,12.8.90,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/f8/02/2adcaa145158bf1a8295d83591d22e4103dbfd821bcaf6f3f53151ca4ffa/nvidia_cuda_cupti_cu12-12.8.90-py3-none-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cuda-nvrtc-cu12,12.8.93,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/05/6b/32f747947df2da6994e999492ab306a903659555dddc0fbdeb9d71f75e52/nvidia_cuda_nvrtc_cu12-12.8.93-py3-none-manylinux2010_x86_64.manylinux_2_12_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cuda-runtime-cu12,12.8.90,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/0d/9b/a997b638fcd068ad6e4d53b8551a7d30fe8b404d6f1804abf1df69838932/nvidia_cuda_runtime_cu12-12.8.90-py3-none-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cudnn-cu12,9.10.2.21,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/ba/51/e123d997aa098c61d029f76663dedbfb9bc8dcf8c60cbd6adbe42f76d049/nvidia_cudnn_cu12-9.10.2.21-py3-none-manylinux_2_27_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cufft-cu12,11.3.3.83,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/1f/13/ee4e00f30e676b66ae65b4f08cb5bcbb8392c03f54f2d5413ea99a5d1c80/nvidia_cufft_cu12-11.3.3.83-py3-none-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cufile-cu12,1.13.1.3,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/bb/fe/1bcba1dfbfb8d01be8d93f07bfc502c93fa23afa6fd5ab3fc7c1df71038a/nvidia_cufile_cu12-1.13.1.3-py3-none-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-curand-cu12,10.3.9.90,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/fb/aa/6584b56dc84ebe9cf93226a5cde4d99080c8e90ab40f0c27bda7a0f29aa1/nvidia_curand_cu12-10.3.9.90-py3-none-manylinux_2_27_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cusolver-cu12,11.7.3.90,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/85/48/9a13d2975803e8cf2777d5ed57b87a0b6ca2cc795f9a4f59796a910bfb80/nvidia_cusolver_cu12-11.7.3.90-py3-none-manylinux_2_27_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
nvidia-cusparse-cu12,12.5.8.93,NVIDIA Proprietary License,Spatial AI Data Utils (Pytorch dependency),"Yes, within pip wheel",Yes,,,License file can be found inside the downloaded wheel,https://files.pythonhosted.org/packages/c2/f5/e1854cb2f2bcd4280c44736c93550cc300ff4b8c95ebe370d0aa7d2b473d/nvidia_cusparse_cu12-12.5.8.93-py3-none-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,,submission,libs/analytics/spatialai-data-utils
